actionId,date,userId
change_style,2024-04-24 15:05:26,user_0003
take_break,2024-10-28 09:42:21,user_0142
maintain_pace,2023-12-27 21:27:10,user_0163
take_break,2024-07-16 17:05:58,user_0098
change_style,2023-10-10 17:04:06,user_0093
maintain_pace,2024-04-14 01:04:47,user_0158
change_style,2023-05-26 08:27:40,user_0071
increase_intensity,2023-01-31 15:13:13,user_0118
take_break,2023-11-27 14:58:22,user_0194
increase_intensity,2023-01-03 17:12:17,user_0146
change_style,2023-09-17 10:59:02,user_0026
change_style,2024-12-21 23:50:42,user_0174
decrease_intensity,2024-11-12 18:16:45,user_0140
decrease_intensity,2024-04-18 13:31:07,user_0186
maintain_pace,2023-10-31 08:09:00,user_0057
increase_intensity,2024-09-03 09:20:05,user_0160
increase_intensity,2024-12-08 19:06:25,user_0113
change_style,2024-09-21 06:21:35,user_0064
decrease_intensity,2023-03-04 05:08:47,user_0066
take_break,2024-09-07 09:45:07,user_0165
change_style,2024-03-10 02:14:29,user_0142
increase_intensity,2024-02-14 19:56:35,user_0138
increase_intensity,2023-03-27 00:58:22,user_0104
change_style,2023-04-10 02:41:44,user_0193
change_style,2023-12-27 20:55:53,user_0064
change_style,2024-12-28 04:17:49,user_0169
increase_intensity,2024-06-13 21:49:56,user_0119
take_break,2023-09-06 17:07:20,user_0021
increase_intensity,2024-04-01 05:03:48,user_0197
change_style,2023-01-24 17:03:04,user_0009
decrease_intensity,2024-09-01 17:10:19,user_0137
take_break,2023-08-20 11:00:44,user_0146
maintain_pace,2023-08-16 19:15:33,user_0120
increase_intensity,2024-08-23 04:19:24,user_0069
take_break,2023-08-03 05:16:01,user_0062
take_break,2024-09-18 19:40:08,user_0144
change_style,2023-02-10 02:04:33,user_0121
take_break,2023-08-08 03:35:37,user_0004
increase_intensity,2024-12-04 18:38:47,user_0149
decrease_intensity,2023-04-10 22:49:45,user_0119
take_break,2023-07-08 13:05:24,user_0114
increase_intensity,2023-10-05 02:15:42,user_0101
change_style,2023-04-22 17:12:14,user_0172
take_break,2023-09-06 03:46:11,user_0113
maintain_pace,2023-10-28 18:45:45,user_0076
maintain_pace,2023-02-24 07:26:23,user_0155
decrease_intensity,2024-01-23 14:27:35,user_0162
change_style,2023-02-24 19:57:22,user_0004
increase_intensity,2023-08-14 02:54:27,user_0051
take_break,2023-08-07 20:50:55,user_0130
increase_intensity,2023-01-17 14:16:07,user_0160
maintain_pace,2024-12-17 07:34:03,user_0130
change_style,2023-08-28 06:14:50,user_0058
increase_intensity,2024-06-03 14:44:29,user_0150
take_break,2024-09-26 17:43:32,user_0019
change_style,2024-11-10 22:18:31,user_0020
take_break,2024-03-16 02:55:13,user_0100
take_break,2024-09-13 15:30:16,user_0146
change_style,2023-09-22 15:33:48,user_0178
change_style,2023-03-11 11:09:19,user_0014
take_break,2023-07-12 20:46:53,user_0020
maintain_pace,2023-09-01 15:54:57,user_0045
take_break,2024-10-10 12:54:53,user_0088
change_style,2023-05-14 07:29:02,user_0047
decrease_intensity,2023-06-04 23:40:45,user_0057
increase_intensity,2024-08-07 06:30:36,user_0031
take_break,2023-06-19 00:13:10,user_0180
increase_intensity,2023-07-21 20:32:27,user_0100
take_break,2024-09-06 06:30:18,user_0046
take_break,2024-02-06 15:39:03,user_0135
decrease_intensity,2024-01-31 03:41:12,user_0049
change_style,2024-09-19 06:06:18,user_0151
maintain_pace,2024-08-15 10:49:50,user_0041
change_style,2024-02-05 17:22:02,user_0132
increase_intensity,2024-02-26 11:22:48,user_0095
increase_intensity,2024-05-19 01:14:54,user_0082
take_break,2023-08-05 23:03:22,user_0109
change_style,2024-02-08 05:27:55,user_0159
decrease_intensity,2023-08-06 05:00:25,user_0047
maintain_pace,2024-10-15 14:06:29,user_0100
change_style,2024-07-03 04:19:47,user_0018
take_break,2023-01-30 17:43:11,user_0007
increase_intensity,2024-11-01 18:02:50,user_0038
change_style,2023-11-03 17:23:55,user_0173
increase_intensity,2024-04-25 06:21:51,user_0028
take_break,2023-07-16 09:43:27,user_0187
increase_intensity,2023-02-07 23:58:36,user_0018
take_break,2023-02-20 04:27:25,user_0009
maintain_pace,2024-11-23 18:11:47,user_0107
decrease_intensity,2024-03-05 11:05:26,user_0016
increase_intensity,2023-03-19 23:38:19,user_0062
change_style,2023-12-15 04:38:18,user_0128
maintain_pace,2023-12-09 12:47:20,user_0040
decrease_intensity,2023-09-21 14:57:57,user_0101
change_style,2024-01-31 15:12:59,user_0094
change_style,2023-07-12 22:13:30,user_0058
take_break,2024-03-07 07:45:34,user_0194
decrease_intensity,2024-02-14 16:03:25,user_0197
change_style,2024-08-02 16:45:24,user_0106
change_style,2023-03-01 20:47:43,user_0094
change_style,2023-05-03 22:00:51,user_0019
maintain_pace,2024-04-18 09:28:13,user_0027
decrease_intensity,2024-02-20 09:08:48,user_0030
take_break,2024-09-24 16:26:50,user_0045
maintain_pace,2024-04-05 12:17:49,user_0159
maintain_pace,2023-01-13 07:07:58,user_0036
maintain_pace,2023-06-09 10:40:52,user_0167
take_break,2024-05-31 22:59:21,user_0050
take_break,2023-05-04 15:21:18,user_0094
maintain_pace,2024-11-29 19:44:53,user_0038
maintain_pace,2024-09-22 14:13:09,user_0139
increase_intensity,2024-01-08 01:40:17,user_0081
take_break,2024-12-23 10:36:45,user_0074
change_style,2023-01-04 20:37:09,user_0016
decrease_intensity,2024-01-17 18:31:26,user_0179
decrease_intensity,2023-07-19 12:28:06,user_0167
decrease_intensity,2024-08-03 02:27:39,user_0092
maintain_pace,2024-07-20 16:06:56,user_0151
take_break,2023-05-17 21:52:30,user_0110
increase_intensity,2024-02-04 17:19:02,user_0065
increase_intensity,2023-02-13 08:11:29,user_0049
decrease_intensity,2023-06-04 00:51:06,user_0189
change_style,2024-05-01 19:46:39,user_0182
change_style,2023-05-21 12:06:20,user_0141
change_style,2024-01-21 06:43:32,user_0200
change_style,2023-09-09 07:34:23,user_0083
increase_intensity,2023-10-23 07:12:02,user_0152
increase_intensity,2024-03-07 06:17:33,user_0104
take_break,2024-10-26 20:16:26,user_0177
increase_intensity,2023-07-29 23:51:05,user_0123
take_break,2023-07-01 19:01:02,user_0165
take_break,2024-09-16 23:34:20,user_0107
maintain_pace,2023-04-01 23:50:49,user_0026
increase_intensity,2023-11-03 18:19:39,user_0110
change_style,2024-04-18 06:52:30,user_0170
decrease_intensity,2023-12-30 07:18:18,user_0003
take_break,2024-12-14 19:20:00,user_0105
decrease_intensity,2023-10-24 01:08:51,user_0189
change_style,2023-05-20 13:12:35,user_0171
take_break,2023-07-04 15:26:32,user_0073
take_break,2023-04-04 13:54:25,user_0065
increase_intensity,2023-05-15 13:57:03,user_0146
maintain_pace,2024-04-12 19:10:34,user_0067
decrease_intensity,2023-03-29 14:00:04,user_0142
change_style,2024-05-04 20:20:11,user_0192
maintain_pace,2023-04-07 16:29:56,user_0032
maintain_pace,2023-01-30 08:24:45,user_0196
increase_intensity,2024-12-29 15:30:00,user_0188
take_break,2024-06-27 18:18:00,user_0101
change_style,2024-06-17 19:32:36,user_0149
maintain_pace,2024-05-14 08:52:27,user_0106
maintain_pace,2023-04-08 01:29:43,user_0155
decrease_intensity,2023-06-09 05:44:13,user_0133
change_style,2024-12-01 08:41:04,user_0067
change_style,2024-02-24 10:32:56,user_0169
maintain_pace,2024-04-20 20:27:52,user_0108
take_break,2024-06-07 13:59:00,user_0002
change_style,2024-08-28 21:05:12,user_0043
change_style,2023-01-11 01:04:25,user_0129
decrease_intensity,2023-03-20 01:49:40,user_0151
decrease_intensity,2023-05-31 14:57:43,user_0191
decrease_intensity,2023-04-16 09:36:08,user_0176
take_break,2024-06-12 17:59:05,user_0025
take_break,2024-07-27 11:40:04,user_0090
change_style,2024-09-26 05:23:45,user_0121
take_break,2023-08-26 07:57:19,user_0067
decrease_intensity,2023-10-28 02:56:32,user_0095
take_break,2024-04-26 10:47:39,user_0091
change_style,2024-05-11 15:06:37,user_0175
maintain_pace,2023-11-20 16:34:27,user_0089
increase_intensity,2023-05-28 03:08:14,user_0119
take_break,2024-04-08 14:06:12,user_0056
maintain_pace,2023-05-31 22:48:40,user_0059
change_style,2023-09-15 19:40:54,user_0144
maintain_pace,2024-09-27 01:32:34,user_0175
maintain_pace,2024-09-18 10:09:00,user_0090
maintain_pace,2024-04-28 11:33:29,user_0054
decrease_intensity,2023-12-24 15:16:53,user_0047
take_break,2024-11-23 20:59:07,user_0180
maintain_pace,2023-11-16 08:08:18,user_0146
change_style,2023-07-04 00:59:21,user_0046
increase_intensity,2023-11-13 07:18:00,user_0118
increase_intensity,2023-04-26 18:45:40,user_0122
increase_intensity,2024-07-24 10:00:24,user_0154
decrease_intensity,2024-08-31 14:14:58,user_0018
take_break,2024-06-30 06:38:31,user_0049
increase_intensity,2024-01-18 17:25:14,user_0193
decrease_intensity,2023-05-29 19:16:28,user_0110
change_style,2023-03-22 14:29:48,user_0135
change_style,2023-07-29 15:55:05,user_0158
decrease_intensity,2023-07-26 21:58:36,user_0097
take_break,2023-05-10 06:05:33,user_0153
change_style,2024-07-15 09:49:06,user_0025
take_break,2023-12-12 11:03:32,user_0155
decrease_intensity,2024-07-10 17:20:09,user_0035
change_style,2023-02-17 15:58:08,user_0107
change_style,2023-11-28 17:35:49,user_0082
maintain_pace,2023-08-10 07:59:18,user_0121
change_style,2023-06-13 18:00:42,user_0158
increase_intensity,2023-05-27 16:11:18,user_0014
maintain_pace,2024-09-22 14:36:49,user_0163
decrease_intensity,2024-09-04 19:28:43,user_0034
increase_intensity,2024-12-04 08:39:47,user_0143
increase_intensity,2023-07-16 20:05:02,user_0007
take_break,2023-12-17 15:44:13,user_0141
maintain_pace,2023-11-16 20:01:30,user_0168
take_break,2023-04-08 10:41:15,user_0188
maintain_pace,2024-07-24 03:15:24,user_0034
maintain_pace,2024-04-16 00:15:38,user_0013
increase_intensity,2023-10-08 17:52:13,user_0004
change_style,2024-12-21 03:21:33,user_0141
take_break,2024-02-07 18:35:58,user_0048
take_break,2024-04-13 13:53:11,user_0108
increase_intensity,2023-04-16 15:00:24,user_0141
change_style,2023-07-15 09:40:47,user_0093
maintain_pace,2023-09-28 17:00:47,user_0033
maintain_pace,2023-07-06 00:17:30,user_0023
change_style,2023-03-14 03:34:55,user_0067
maintain_pace,2024-09-21 06:16:55,user_0160
take_break,2024-01-13 00:44:19,user_0183
take_break,2023-08-15 11:00:17,user_0003
take_break,2023-10-22 17:04:56,user_0140
increase_intensity,2023-02-15 23:11:43,user_0124
maintain_pace,2024-11-29 17:20:25,user_0056
increase_intensity,2023-03-20 04:43:39,user_0196
maintain_pace,2024-10-18 02:32:58,user_0033
take_break,2023-07-04 00:46:13,user_0032
take_break,2023-06-28 08:02:03,user_0145
change_style,2024-11-30 02:32:07,user_0180
maintain_pace,2024-11-10 21:37:51,user_0073
decrease_intensity,2024-09-16 18:29:41,user_0005
increase_intensity,2024-02-24 07:43:39,user_0021
take_break,2024-11-05 20:01:31,user_0003
change_style,2024-11-03 22:25:02,user_0117
change_style,2024-04-03 02:08:19,user_0195
take_break,2024-12-14 12:57:16,user_0037
maintain_pace,2023-01-03 11:03:25,user_0035
change_style,2024-11-30 19:02:56,user_0033
maintain_pace,2023-08-27 23:38:21,user_0182
change_style,2024-05-18 10:27:13,user_0003
increase_intensity,2024-02-09 07:50:39,user_0176
maintain_pace,2024-02-19 14:30:09,user_0146
change_style,2023-01-02 01:35:17,user_0131
take_break,2023-05-22 04:42:11,user_0093
decrease_intensity,2023-03-21 04:19:42,user_0101
take_break,2023-08-12 15:02:33,user_0133
maintain_pace,2024-07-11 20:07:19,user_0009
take_break,2023-07-03 08:27:29,user_0016
take_break,2024-08-10 08:28:21,user_0091
decrease_intensity,2024-03-03 22:05:24,user_0073
take_break,2024-04-04 01:24:00,user_0178
change_style,2024-05-03 23:31:53,user_0185
increase_intensity,2024-12-02 06:39:28,user_0057
decrease_intensity,2024-02-17 14:34:42,user_0107
maintain_pace,2023-09-18 12:40:08,user_0086
change_style,2023-10-05 08:13:29,user_0017
maintain_pace,2024-03-31 23:19:43,user_0065
decrease_intensity,2024-10-11 21:18:13,user_0057
decrease_intensity,2023-08-26 01:00:28,user_0191
take_break,2024-09-18 04:35:37,user_0195
decrease_intensity,2023-09-18 12:32:56,user_0005
maintain_pace,2024-07-08 00:23:33,user_0150
decrease_intensity,2024-01-24 17:09:16,user_0129
increase_intensity,2023-12-26 23:59:51,user_0175
take_break,2023-11-11 12:01:20,user_0177
decrease_intensity,2024-02-15 13:51:57,user_0132
increase_intensity,2024-05-18 12:03:26,user_0150
maintain_pace,2023-03-17 07:55:52,user_0088
maintain_pace,2024-10-16 00:36:40,user_0183
increase_intensity,2023-06-18 20:27:13,user_0032
increase_intensity,2024-09-24 13:58:59,user_0110
decrease_intensity,2023-05-30 14:53:16,user_0066
take_break,2023-10-29 00:32:42,user_0100
take_break,2024-12-28 01:09:00,user_0197
change_style,2023-02-23 00:01:17,user_0071
increase_intensity,2024-05-12 02:25:56,user_0008
maintain_pace,2024-12-13 10:14:44,user_0036
change_style,2023-11-19 03:14:46,user_0012
increase_intensity,2023-04-10 01:50:10,user_0156
increase_intensity,2024-06-22 18:11:19,user_0002
change_style,2023-06-09 11:36:08,user_0111
take_break,2023-03-12 16:55:13,user_0078
increase_intensity,2023-07-07 05:07:06,user_0147
change_style,2024-11-01 06:55:28,user_0085
decrease_intensity,2023-10-26 16:06:03,user_0049
decrease_intensity,2024-12-24 15:50:56,user_0112
maintain_pace,2024-04-14 09:41:48,user_0037
take_break,2024-10-11 13:19:24,user_0180
change_style,2024-10-13 23:09:35,user_0060
take_break,2023-03-10 05:49:17,user_0042
take_break,2024-11-05 04:53:48,user_0007
change_style,2024-03-22 14:16:51,user_0042
increase_intensity,2023-03-10 06:17:52,user_0185
decrease_intensity,2023-07-02 17:32:53,user_0016
maintain_pace,2024-03-12 18:37:37,user_0115
increase_intensity,2024-06-28 21:14:19,user_0153
take_break,2024-11-15 22:31:13,user_0166
take_break,2023-06-26 01:59:57,user_0044
change_style,2023-12-14 11:44:18,user_0038
decrease_intensity,2023-07-22 06:28:04,user_0045
decrease_intensity,2023-05-02 22:30:03,user_0158
maintain_pace,2024-07-06 20:21:30,user_0144
increase_intensity,2024-06-15 22:12:13,user_0132
maintain_pace,2024-11-07 03:31:06,user_0094
take_break,2023-12-24 08:54:22,user_0035
take_break,2024-12-25 08:20:30,user_0061
decrease_intensity,2024-08-03 21:03:16,user_0133
take_break,2024-10-09 20:26:38,user_0109
increase_intensity,2023-03-15 01:38:20,user_0078
increase_intensity,2024-01-03 16:49:55,user_0128
maintain_pace,2023-06-17 09:50:53,user_0169
increase_intensity,2024-02-25 05:49:20,user_0041
take_break,2023-01-01 01:37:40,user_0104
change_style,2024-05-23 08:33:41,user_0028
decrease_intensity,2024-11-13 07:09:09,user_0138
decrease_intensity,2024-07-03 22:17:45,user_0118
decrease_intensity,2024-02-11 02:08:44,user_0125
change_style,2023-04-30 22:26:13,user_0180
take_break,2024-06-23 09:32:24,user_0114
increase_intensity,2024-12-16 21:56:59,user_0160
take_break,2024-02-22 08:15:28,user_0045
maintain_pace,2024-05-02 03:04:16,user_0016
take_break,2023-05-21 13:22:54,user_0090
take_break,2024-08-23 06:56:30,user_0192
decrease_intensity,2023-06-20 23:31:35,user_0035
take_break,2023-02-02 23:58:37,user_0105
change_style,2023-05-11 22:56:24,user_0145
decrease_intensity,2024-08-26 21:54:04,user_0112
maintain_pace,2023-05-25 06:44:04,user_0170
change_style,2023-08-04 08:23:57,user_0150
change_style,2023-02-14 17:32:26,user_0178
maintain_pace,2023-11-25 02:39:43,user_0021
increase_intensity,2024-03-27 14:40:53,user_0046
take_break,2023-01-23 23:43:14,user_0057
take_break,2024-06-13 19:01:55,user_0005
increase_intensity,2024-06-12 13:33:51,user_0052
maintain_pace,2023-09-25 15:34:30,user_0159
increase_intensity,2024-07-06 07:26:45,user_0161
decrease_intensity,2024-07-09 14:20:32,user_0175
decrease_intensity,2024-09-01 08:45:24,user_0131
decrease_intensity,2023-11-12 05:31:50,user_0053
increase_intensity,2024-05-17 04:18:29,user_0083
change_style,2024-08-31 13:00:59,user_0184
decrease_intensity,2023-04-27 02:53:11,user_0018
increase_intensity,2023-10-04 00:04:09,user_0156
decrease_intensity,2023-05-06 02:29:33,user_0143
decrease_intensity,2023-01-26 15:28:08,user_0050
take_break,2023-05-08 19:40:38,user_0161
increase_intensity,2024-09-07 07:44:35,user_0028
take_break,2023-11-03 20:38:54,user_0046
maintain_pace,2023-03-03 22:10:28,user_0113
decrease_intensity,2023-04-26 00:00:04,user_0116
decrease_intensity,2023-02-23 10:41:32,user_0072
take_break,2023-10-30 23:43:32,user_0120
increase_intensity,2023-11-14 06:30:55,user_0113
change_style,2024-05-25 18:31:32,user_0094
change_style,2023-05-02 07:38:04,user_0001
maintain_pace,2024-06-04 23:58:17,user_0199
increase_intensity,2024-06-05 00:24:53,user_0183
increase_intensity,2024-10-07 04:40:39,user_0058
take_break,2024-01-23 12:46:07,user_0149
decrease_intensity,2024-10-19 16:00:38,user_0056
decrease_intensity,2024-03-07 22:17:04,user_0070
increase_intensity,2024-12-03 04:19:55,user_0145
change_style,2024-03-03 12:04:14,user_0078
maintain_pace,2023-08-29 22:27:48,user_0135
take_break,2023-11-27 17:31:35,user_0079
increase_intensity,2024-08-28 00:08:50,user_0072
maintain_pace,2024-03-09 19:36:11,user_0188
increase_intensity,2024-04-27 04:15:04,user_0176
maintain_pace,2023-06-07 09:05:40,user_0010
maintain_pace,2023-11-24 19:30:22,user_0127
decrease_intensity,2023-05-06 15:48:19,user_0041
take_break,2024-09-02 18:48:33,user_0147
take_break,2023-11-21 21:43:40,user_0190
decrease_intensity,2023-08-19 11:35:35,user_0194
change_style,2024-03-18 14:02:54,user_0136
take_break,2024-11-07 03:15:13,user_0158
decrease_intensity,2024-08-05 18:15:10,user_0107
maintain_pace,2024-09-02 00:07:38,user_0164
maintain_pace,2023-05-24 06:38:39,user_0178
take_break,2023-08-04 17:45:34,user_0082
maintain_pace,2024-07-17 23:13:02,user_0130
take_break,2023-12-06 08:29:39,user_0005
increase_intensity,2023-03-08 10:45:12,user_0174
decrease_intensity,2024-02-29 10:10:19,user_0077
change_style,2024-08-04 12:27:48,user_0040
take_break,2023-04-03 13:10:01,user_0185
change_style,2023-02-09 06:26:21,user_0011
decrease_intensity,2024-06-22 00:18:09,user_0118
decrease_intensity,2024-01-25 11:40:17,user_0200
increase_intensity,2024-09-17 17:43:11,user_0166
decrease_intensity,2024-02-13 20:20:10,user_0017
maintain_pace,2023-10-16 01:30:55,user_0075
change_style,2024-04-19 05:57:37,user_0121
decrease_intensity,2024-06-04 02:06:21,user_0026
decrease_intensity,2024-08-19 04:39:36,user_0039
change_style,2023-02-08 13:36:40,user_0098
change_style,2023-05-12 05:57:58,user_0195
increase_intensity,2024-10-01 07:59:59,user_0153
decrease_intensity,2024-08-06 05:28:46,user_0088
maintain_pace,2023-06-25 13:15:38,user_0116
maintain_pace,2023-02-07 01:16:59,user_0158
increase_intensity,2024-09-18 13:28:16,user_0174
decrease_intensity,2024-02-01 21:06:26,user_0041
change_style,2023-02-24 03:30:35,user_0104
maintain_pace,2024-01-29 11:19:49,user_0178
decrease_intensity,2023-03-03 00:06:33,user_0108
increase_intensity,2024-01-19 07:19:45,user_0172
increase_intensity,2023-03-10 06:45:35,user_0010
change_style,2023-07-10 15:10:34,user_0073
increase_intensity,2024-02-05 16:51:29,user_0130
increase_intensity,2024-08-27 12:29:20,user_0120
increase_intensity,2023-02-02 03:12:18,user_0149
maintain_pace,2023-12-25 01:42:22,user_0118
change_style,2024-09-03 16:01:58,user_0025
change_style,2023-04-12 23:45:42,user_0197
change_style,2024-07-30 17:17:34,user_0022
increase_intensity,2024-05-25 02:32:49,user_0197
increase_intensity,2023-03-07 05:59:30,user_0011
maintain_pace,2023-04-18 21:50:43,user_0172
increase_intensity,2023-11-19 21:55:50,user_0005
maintain_pace,2023-11-05 03:35:04,user_0006
change_style,2024-04-07 17:07:49,user_0016
maintain_pace,2023-02-28 12:20:54,user_0046
decrease_intensity,2024-07-08 21:38:44,user_0152
take_break,2023-12-03 10:57:14,user_0014
increase_intensity,2024-05-12 09:03:29,user_0024
change_style,2024-12-25 17:00:47,user_0109
take_break,2023-09-04 12:10:46,user_0076
take_break,2023-01-25 04:01:09,user_0151
change_style,2023-01-09 09:59:55,user_0167
take_break,2023-01-20 22:40:40,user_0006
maintain_pace,2024-04-30 08:44:06,user_0021
change_style,2023-01-18 16:06:37,user_0112
change_style,2024-08-14 00:08:52,user_0046
maintain_pace,2023-01-23 03:41:11,user_0105
decrease_intensity,2023-08-24 10:08:26,user_0169
decrease_intensity,2024-07-07 00:25:31,user_0187
take_break,2024-08-12 19:40:18,user_0197
change_style,2024-03-03 15:55:34,user_0112
maintain_pace,2023-03-02 07:43:23,user_0170
change_style,2023-05-20 00:11:37,user_0187
maintain_pace,2024-11-26 18:06:47,user_0163
decrease_intensity,2023-03-13 17:31:32,user_0041
decrease_intensity,2024-07-26 01:32:32,user_0067
take_break,2024-01-29 11:49:44,user_0083
maintain_pace,2023-09-29 05:22:19,user_0083
decrease_intensity,2024-07-28 20:24:02,user_0065
increase_intensity,2024-06-30 09:13:29,user_0086
decrease_intensity,2024-03-17 13:20:09,user_0147
change_style,2024-06-09 00:49:44,user_0079
maintain_pace,2024-12-22 12:49:08,user_0147
increase_intensity,2023-08-17 09:01:38,user_0025
decrease_intensity,2024-05-05 16:34:06,user_0167
decrease_intensity,2024-08-03 02:57:40,user_0094
maintain_pace,2024-01-03 22:25:55,user_0120
increase_intensity,2023-07-31 14:22:43,user_0161
maintain_pace,2023-08-02 06:15:23,user_0168
decrease_intensity,2023-04-27 06:29:18,user_0012
take_break,2024-02-03 09:58:55,user_0092
maintain_pace,2023-04-18 23:58:19,user_0158
decrease_intensity,2024-05-02 17:52:31,user_0070
maintain_pace,2024-01-30 05:02:02,user_0170
decrease_intensity,2023-07-29 15:27:36,user_0142
maintain_pace,2024-01-17 05:19:56,user_0005
decrease_intensity,2024-07-14 15:08:02,user_0164
increase_intensity,2023-04-20 22:06:48,user_0187
change_style,2024-08-24 18:44:06,user_0185
change_style,2023-07-30 22:52:49,user_0060
maintain_pace,2024-03-29 19:23:41,user_0078
decrease_intensity,2023-01-31 23:53:46,user_0191
change_style,2023-10-04 23:52:51,user_0177
change_style,2023-01-30 11:30:46,user_0193
maintain_pace,2023-11-14 07:46:02,user_0113
maintain_pace,2023-01-20 03:55:25,user_0052
maintain_pace,2024-03-13 10:11:17,user_0137
take_break,2023-01-03 00:58:43,user_0144
increase_intensity,2023-07-10 17:43:06,user_0035
increase_intensity,2023-06-29 07:08:13,user_0074
increase_intensity,2023-09-10 02:34:11,user_0113
decrease_intensity,2023-09-07 06:53:23,user_0016
decrease_intensity,2023-09-21 20:53:50,user_0161
increase_intensity,2024-01-12 14:24:18,user_0051
maintain_pace,2024-01-22 22:13:01,user_0061
take_break,2023-10-23 18:48:44,user_0079
increase_intensity,2024-02-15 23:47:11,user_0059
maintain_pace,2023-06-22 03:14:49,user_0127
change_style,2023-04-19 23:15:50,user_0103
take_break,2023-07-16 16:03:02,user_0200
decrease_intensity,2023-06-16 07:50:24,user_0004
change_style,2023-08-23 19:08:24,user_0130
change_style,2024-04-27 18:23:41,user_0071
change_style,2023-09-25 08:00:37,user_0186
maintain_pace,2024-08-22 18:03:01,user_0102
increase_intensity,2024-07-27 03:39:04,user_0062
change_style,2023-10-01 23:42:11,user_0098
increase_intensity,2023-01-31 13:37:03,user_0025
change_style,2024-06-05 10:19:39,user_0071
maintain_pace,2024-04-01 06:17:46,user_0025
increase_intensity,2023-02-08 17:12:12,user_0123
decrease_intensity,2023-06-01 18:41:50,user_0066
take_break,2023-10-27 10:24:51,user_0026
change_style,2024-09-16 21:34:07,user_0102
change_style,2024-02-12 12:45:24,user_0106
maintain_pace,2024-03-27 04:57:21,user_0183
take_break,2024-07-28 03:53:12,user_0131
increase_intensity,2023-01-13 09:44:28,user_0174
change_style,2024-03-31 19:27:19,user_0157
decrease_intensity,2024-04-09 11:00:43,user_0186
decrease_intensity,2024-11-16 04:13:11,user_0139
maintain_pace,2024-11-05 23:44:02,user_0149
change_style,2023-05-15 21:06:28,user_0043
maintain_pace,2023-02-17 02:17:39,user_0004
take_break,2023-07-15 12:02:35,user_0069
decrease_intensity,2023-02-04 07:12:18,user_0198
decrease_intensity,2023-03-31 08:37:52,user_0022
maintain_pace,2023-10-13 22:10:24,user_0110
take_break,2024-09-01 11:25:00,user_0103
increase_intensity,2023-04-01 17:06:47,user_0006
take_break,2024-02-10 17:30:03,user_0150
maintain_pace,2024-01-22 09:09:15,user_0016
maintain_pace,2023-01-04 15:06:16,user_0164
take_break,2024-04-01 16:08:01,user_0178
maintain_pace,2023-07-08 19:45:06,user_0058
decrease_intensity,2024-09-17 13:41:22,user_0199
maintain_pace,2023-05-10 12:50:15,user_0087
increase_intensity,2024-11-23 08:45:36,user_0123
decrease_intensity,2023-12-30 20:47:43,user_0179
change_style,2024-11-10 13:21:51,user_0078
decrease_intensity,2024-01-12 10:25:18,user_0047
decrease_intensity,2023-10-04 00:06:01,user_0181
decrease_intensity,2024-07-11 14:42:05,user_0134
take_break,2024-01-21 16:11:21,user_0153
change_style,2023-02-16 20:11:13,user_0131
increase_intensity,2023-07-15 11:50:46,user_0013
decrease_intensity,2023-04-24 01:09:48,user_0115
take_break,2023-02-17 20:05:43,user_0053
maintain_pace,2024-05-23 13:12:44,user_0067
change_style,2024-03-27 22:11:18,user_0031
increase_intensity,2023-08-04 11:02:50,user_0127
change_style,2023-05-05 17:39:44,user_0067
increase_intensity,2024-02-22 03:17:09,user_0081
increase_intensity,2024-05-03 17:33:19,user_0183
maintain_pace,2024-06-17 07:16:01,user_0194
increase_intensity,2023-10-25 13:52:26,user_0133
maintain_pace,2023-04-26 18:32:49,user_0137
decrease_intensity,2023-06-27 04:23:17,user_0029
change_style,2023-11-03 10:53:27,user_0163
increase_intensity,2024-06-07 09:41:03,user_0104
maintain_pace,2023-09-26 19:51:14,user_0163
decrease_intensity,2024-06-13 10:00:14,user_0050
change_style,2024-01-21 16:11:05,user_0030
decrease_intensity,2023-06-06 03:04:41,user_0015
take_break,2023-08-14 23:55:47,user_0029
change_style,2024-07-22 03:43:32,user_0153
maintain_pace,2023-03-01 23:35:17,user_0075
increase_intensity,2024-09-29 14:44:32,user_0057
maintain_pace,2024-08-23 02:05:12,user_0112
maintain_pace,2023-08-01 21:16:32,user_0051
maintain_pace,2024-12-18 00:17:27,user_0068
change_style,2023-10-12 14:42:45,user_0124
change_style,2023-09-16 21:55:29,user_0058
take_break,2024-07-01 17:07:58,user_0140
decrease_intensity,2024-07-07 02:10:05,user_0069
maintain_pace,2024-09-24 09:06:39,user_0106
take_break,2023-01-31 21:25:56,user_0165
take_break,2023-10-22 09:27:04,user_0153
change_style,2023-06-17 05:27:54,user_0068
decrease_intensity,2024-05-08 07:09:21,user_0152
take_break,2023-09-06 03:35:10,user_0036
increase_intensity,2024-05-13 17:22:23,user_0130
take_break,2023-08-03 11:57:21,user_0035
change_style,2024-12-01 05:30:24,user_0125
maintain_pace,2024-10-27 08:18:19,user_0100
change_style,2023-01-17 23:35:13,user_0008
change_style,2023-03-03 18:18:43,user_0028
decrease_intensity,2023-10-03 09:47:24,user_0188
increase_intensity,2023-10-28 04:04:38,user_0182
increase_intensity,2023-07-24 05:52:46,user_0126
decrease_intensity,2023-08-01 03:19:31,user_0104
decrease_intensity,2024-02-25 06:25:43,user_0044
take_break,2024-08-17 17:55:41,user_0010
increase_intensity,2024-01-04 19:23:24,user_0005
