acc,gyro,hr,latitude,longitude,city,ritmo,date,userId,weather_temperature
6.7012,9264612,115,38.075844,-8.702184,Coimbra,171.91,2023-12-16 04:10:03,user_0044,14.4
9.2949,4785613,109,41.116032,-6.915284,Porto,104.92,2024-01-30 18:15:15,user_0037,25.1
12.7644,2832761,164,41.165517,-8.394061,Viseu,131.71,2024-01-02 19:21:56,user_0007,8.8
3.0241,6573643,64,40.56393,-8.002362,Lisboa,164.15,2023-10-15 09:55:13,user_0024,28.6
1.9707,2092195,134,39.975661,-8.567209,Évora,115.43,2024-05-16 00:39:11,user_0169,21.9
14.4559,7342451,137,41.238962,-8.059685,Coimbra,78.22,2023-05-08 14:30:08,user_0070,22.6
1.7099,9559015,56,37.716458,-7.190321,Aveiro,155.12,2024-12-13 20:24:21,user_0071,11.5
7.2295,768976,55,41.558001,-9.123924,Aveiro,174.4,2024-05-24 17:14:41,user_0146,6.4
8.8249,4631004,174,41.636016,-9.142296,Aveiro,61.79,2023-12-02 20:26:12,user_0072,26.4
8.1665,1243517,82,41.259962,-7.175182,Setúbal,138.76,2024-05-18 02:58:07,user_0060,28.1
1.3819,9613466,107,38.15331,-6.849424,Leiria,125.72,2023-01-09 15:05:09,user_0180,22.4
0.9497,6145779,194,41.190892,-7.625013,Coimbra,96.34,2023-06-03 20:22:54,user_0177,31.8
1.6717,4534945,159,39.388191,-8.882421,Faro,82.54,2024-02-29 03:15:50,user_0195,24.7
8.8253,9021507,91,39.874651,-8.035427,Coimbra,86.33,2023-08-26 13:38:32,user_0045,34.7
8.2107,3283287,143,41.103003,-6.922203,Faro,161.5,2024-03-23 07:52:20,user_0137,15.1
3.5827,3992852,178,37.047914,-7.168507,Porto,135.07,2023-07-09 13:57:26,user_0116,13.5
9.6028,9337222,128,38.714713,-9.126457,Faro,197.36,2024-02-05 10:49:50,user_0154,14.1
12.319,8306946,144,40.978467,-6.2049,Viseu,94.05,2023-06-23 02:40:40,user_0154,6.1
0.7195,3137358,160,40.969774,-8.740563,Aveiro,193.97,2023-12-11 01:58:14,user_0030,36.5
7.5221,5184975,146,41.14344,-8.750676,Leiria,132.12,2024-03-23 13:13:56,user_0027,40.0
10.3707,4542709,168,37.74608,-7.936485,Évora,80.44,2023-09-25 02:59:28,user_0132,33.6
3.8594,4385500,118,40.429433,-8.387373,Évora,80.75,2023-12-31 02:27:02,user_0179,19.4
4.6858,7784197,182,37.632517,-6.154448,Setúbal,145.2,2023-06-03 16:31:44,user_0083,17.4
9.2432,1762204,194,40.82549,-9.239935,Porto,176.4,2024-05-26 12:29:06,user_0098,32.1
13.4792,3380795,101,38.12563,-8.458107,Viseu,164.68,2023-09-29 18:51:52,user_0070,22.8
12.1679,8076693,191,40.589089,-8.198745,Viseu,151.79,2024-09-15 15:47:34,user_0079,37.9
8.7886,4531536,171,39.175008,-7.822239,Leiria,84.1,2023-07-24 03:06:33,user_0138,14.8
10.9803,8298836,78,41.831317,-9.444218,Faro,75.17,2023-05-12 07:39:33,user_0118,16.3
5.5359,5423666,185,39.799469,-9.219969,Setúbal,60.03,2023-04-06 17:33:29,user_0106,40.0
9.6504,7146423,153,40.062897,-8.623447,Lisboa,74.25,2024-02-25 09:38:26,user_0036,39.2
7.0461,7405382,50,38.740818,-7.616393,Faro,167.29,2023-06-16 20:29:22,user_0046,36.0
2.93,2278569,78,40.572601,-6.889577,Setúbal,185.33,2023-03-14 21:43:04,user_0104,19.2
10.5559,6532134,118,39.374428,-7.165916,Viseu,93.65,2023-07-17 01:30:30,user_0134,34.3
8.3913,343275,102,36.990333,-7.572115,Porto,171.29,2023-06-22 03:18:23,user_0108,14.9
5.4435,9459247,173,39.942908,-8.149408,Évora,87.84,2023-11-12 12:28:21,user_0104,13.9
13.679,6118225,137,41.052298,-6.539639,Coimbra,94.9,2023-10-06 01:04:36,user_0070,24.1
0.4119,7681122,132,38.084009,-7.936773,Faro,91.38,2023-04-17 11:10:56,user_0089,35.1
4.805,1225619,61,38.005319,-8.48254,Braga,67.24,2024-12-01 04:16:17,user_0003,8.4
0.9475,4328974,101,39.944431,-7.360261,Faro,87.17,2023-04-20 04:04:55,user_0178,24.8
11.5213,3662667,178,40.989896,-7.146809,Coimbra,112.3,2024-08-11 03:18:34,user_0042,26.3
10.5614,3756150,184,38.148102,-8.145201,Viseu,116.77,2023-05-09 22:09:34,user_0110,25.3
5.0371,2203092,194,41.561313,-9.404313,Setúbal,103.33,2023-12-31 16:57:14,user_0182,12.6
10.1674,5171748,176,41.536937,-9.179953,Porto,132.06,2024-12-27 18:14:31,user_0167,7.2
5.9995,2683525,120,37.902683,-6.624964,Braga,112.92,2024-09-12 01:18:40,user_0118,36.3
11.3682,9979334,66,38.218922,-9.307737,Viseu,195.85,2024-01-13 09:57:43,user_0055,25.1
6.8673,9709593,52,40.402994,-7.487133,Lisboa,173.03,2024-06-10 00:13:01,user_0139,31.9
6.243,456195,78,41.658666,-8.875388,Évora,190.34,2024-07-27 07:01:58,user_0114,17.8
14.0275,4512276,71,40.449413,-8.721651,Leiria,138.04,2023-08-08 00:35:55,user_0030,6.5
3.8381,1539998,103,39.1245,-8.570665,Porto,154.97,2024-02-15 08:39:56,user_0108,14.1
1.8947,3524756,156,37.745007,-9.369809,Évora,83.33,2024-02-19 12:27:38,user_0081,7.6
8.8097,4973198,118,39.205049,-8.8974,Braga,165.39,2023-10-18 20:00:04,user_0184,7.7
14.5429,1528362,169,39.933839,-7.2883,Faro,93.04,2024-05-19 02:18:59,user_0157,12.5
5.7298,9417128,96,38.55476,-7.804362,Setúbal,80.42,2023-02-13 19:50:14,user_0017,27.2
1.0243,9761976,198,39.451289,-6.789081,Aveiro,65.86,2024-08-17 02:05:33,user_0033,33.6
5.1556,3701339,69,37.551071,-9.291777,Coimbra,126.11,2023-12-14 20:58:14,user_0102,33.7
7.6384,881037,198,39.160941,-6.477746,Porto,100.15,2024-04-04 19:11:09,user_0021,37.8
2.5127,3626307,70,37.353879,-6.112245,Braga,198.14,2023-11-25 09:27:23,user_0111,28.0
9.9057,8643155,50,37.145444,-9.446484,Aveiro,94.98,2023-09-02 07:10:57,user_0010,5.7
14.9665,6601568,192,41.1862,-6.210024,Évora,181.32,2023-09-21 12:03:16,user_0103,18.2
6.8309,2368403,66,37.925408,-8.698067,Setúbal,104.3,2024-02-14 01:19:57,user_0039,8.9
5.3855,9951940,100,39.775777,-7.145353,Faro,164.88,2024-11-11 05:55:01,user_0078,32.2
6.0705,4650215,63,37.644914,-8.505556,Faro,152.38,2023-07-08 03:09:49,user_0175,9.2
1.8157,8223269,108,38.212638,-7.725836,Lisboa,138.65,2023-01-15 11:30:54,user_0086,8.7
13.2608,9724979,132,38.706697,-7.764577,Setúbal,118.36,2023-03-30 12:04:50,user_0052,6.0
6.2809,7659150,99,37.618382,-8.272241,Leiria,153.95,2024-09-25 04:17:51,user_0041,38.4
5.8704,8412054,173,37.129811,-7.060341,Aveiro,117.02,2024-12-04 01:48:07,user_0175,32.5
9.9294,6024587,83,41.285799,-7.461236,Viseu,136.73,2023-05-26 05:44:45,user_0087,16.7
6.6863,9606364,55,36.959164,-7.771858,Lisboa,142.57,2024-02-25 09:40:15,user_0199,18.2
9.7587,8332715,158,37.206605,-6.158346,Setúbal,97.43,2024-04-18 20:46:27,user_0088,7.1
1.0155,2625263,98,40.925361,-6.303968,Braga,107.56,2023-05-08 09:55:13,user_0171,10.5
12.2245,2241678,55,38.310042,-6.251518,Setúbal,62.53,2024-07-23 15:00:55,user_0037,15.9
14.1135,5122028,166,40.514102,-6.503499,Leiria,179.3,2023-09-17 05:30:37,user_0123,18.6
9.7666,8593770,167,37.631129,-8.632472,Setúbal,165.84,2024-05-06 10:20:18,user_0064,26.7
14.323,2763049,56,38.086409,-8.310081,Aveiro,85.69,2023-12-22 20:53:25,user_0199,17.3
2.3563,2203087,146,39.763883,-8.714414,Setúbal,110.69,2024-06-21 15:56:18,user_0188,38.4
7.2135,2952718,167,41.843179,-6.146999,Setúbal,118.95,2024-10-11 10:21:37,user_0153,17.0
9.0669,4952297,178,37.267222,-8.98095,Évora,106.81,2023-10-06 04:21:50,user_0119,38.0
8.7679,376924,190,38.902773,-8.25386,Viseu,171.75,2023-07-29 03:53:35,user_0150,30.5
6.0818,387688,76,37.115405,-8.823249,Coimbra,161.56,2024-04-06 03:35:51,user_0171,36.5
5.1375,6094899,165,37.896132,-8.740257,Aveiro,167.4,2023-04-16 17:44:34,user_0124,29.6
1.9897,2435016,180,41.437355,-8.659901,Coimbra,186.58,2023-05-03 07:55:24,user_0199,24.9
5.937,1070648,107,37.382301,-7.32512,Évora,143.32,2024-08-12 15:12:15,user_0198,22.8
2.5236,3890026,138,41.18428,-9.241432,Lisboa,146.03,2023-09-04 07:02:35,user_0036,15.2
11.042,4558708,146,37.789016,-7.553398,Leiria,161.07,2024-04-05 19:54:36,user_0046,15.4
3.2116,4593577,66,41.208924,-6.714427,Viseu,155.37,2024-02-22 07:05:25,user_0022,12.8
0.9726,6322372,150,39.59011,-6.893819,Leiria,181.77,2024-09-11 16:44:29,user_0035,18.5
8.3303,8940164,78,41.291033,-8.986016,Évora,167.83,2023-02-22 01:56:53,user_0113,9.4
8.9689,4188136,151,37.658518,-6.389912,Aveiro,76.86,2023-04-29 06:13:51,user_0175,18.6
13.0915,4490741,172,40.710183,-6.881693,Porto,189.97,2023-06-16 14:22:41,user_0033,34.2
8.697,7347075,103,40.303493,-9.481971,Viseu,155.63,2023-08-20 07:42:24,user_0141,35.5
5.2477,7249602,76,39.614667,-6.99293,Viseu,77.8,2023-08-01 16:33:47,user_0056,27.5
12.0649,7859498,151,40.952937,-6.992766,Évora,168.08,2023-07-15 06:06:58,user_0067,14.0
8.1502,2906868,166,40.14138,-7.810825,Lisboa,110.18,2024-04-15 14:10:04,user_0013,13.4
1.2813,4058961,153,41.285235,-9.34366,Braga,172.84,2023-07-18 00:16:00,user_0050,14.7
8.5312,3246532,94,38.805311,-7.52832,Setúbal,193.76,2023-11-21 18:37:11,user_0185,22.5
13.6295,4263304,163,39.849616,-6.896461,Faro,95.73,2024-09-21 20:22:10,user_0028,39.2
6.0051,4125339,136,41.253004,-8.579028,Faro,180.04,2023-09-23 02:38:52,user_0104,8.8
4.5153,1900057,80,37.97407,-7.231968,Leiria,168.3,2024-03-04 10:50:03,user_0098,22.5
2.2377,784514,86,39.328707,-8.296651,Setúbal,153.97,2024-12-05 20:00:57,user_0096,28.9
2.3565,9461064,85,41.703709,-7.548894,Braga,113.89,2023-10-30 05:05:18,user_0087,13.6
6.5483,1919587,168,39.268009,-8.192476,Porto,75.38,2023-05-15 05:41:10,user_0088,38.9
8.9756,6760510,54,38.164147,-8.467211,Leiria,127.75,2023-01-17 20:43:52,user_0193,17.2
1.3012,5051702,101,38.655381,-6.589891,Viseu,74.79,2024-06-15 06:34:21,user_0152,37.6
14.0996,4639848,98,41.325421,-6.93695,Coimbra,130.02,2024-04-28 06:38:06,user_0195,25.9
11.3515,2866792,55,41.674415,-8.325473,Faro,174.84,2024-11-17 12:27:43,user_0125,5.1
8.8407,5834564,172,41.650538,-8.022252,Leiria,199.67,2024-05-26 12:12:36,user_0081,15.9
12.4437,4673794,187,40.394712,-7.148208,Faro,87.72,2023-02-28 10:44:03,user_0007,5.8
1.2948,2153883,167,39.448009,-6.742332,Évora,89.1,2023-05-02 20:16:16,user_0074,18.4
7.2049,7415042,72,37.813445,-7.17324,Porto,173.52,2023-03-17 04:43:23,user_0083,37.6
9.4884,2346243,194,37.516105,-7.660833,Porto,125.67,2023-02-16 13:38:34,user_0024,32.3
12.4469,4265630,159,37.198833,-6.255088,Coimbra,188.21,2024-10-03 10:39:57,user_0137,26.7
11.7737,8726458,93,36.988575,-6.867912,Aveiro,167.66,2024-02-05 08:33:33,user_0114,23.8
4.2283,3679020,90,41.290584,-9.106988,Porto,163.1,2023-01-20 05:54:47,user_0015,18.0
14.1191,7455050,192,40.945432,-7.602327,Viseu,74.27,2023-10-17 19:39:33,user_0113,12.4
1.9528,9881764,99,39.739107,-8.107507,Évora,65.02,2024-07-12 10:44:11,user_0184,7.2
13.1395,488968,101,41.893616,-6.797219,Lisboa,104.35,2023-03-02 18:33:39,user_0122,11.7
14.567,4248949,119,41.66526,-9.348146,Leiria,90.42,2023-07-11 14:09:49,user_0086,17.3
2.7396,1580096,158,40.175545,-8.10354,Viseu,159.72,2023-04-24 08:24:24,user_0145,23.2
10.8588,5821934,167,39.222873,-8.417861,Setúbal,123.1,2024-04-23 00:40:06,user_0019,12.2
0.7003,1693465,158,37.660854,-9.019968,Lisboa,133.24,2024-10-08 09:27:26,user_0009,39.1
6.1408,4275892,144,39.477969,-8.212066,Viseu,173.92,2023-08-14 20:10:25,user_0064,7.7
7.7926,7976726,93,37.688718,-7.212479,Setúbal,126.99,2023-06-30 14:23:13,user_0185,8.3
8.7516,2107719,116,38.892257,-8.270295,Faro,136.29,2023-07-27 10:45:03,user_0038,28.9
14.0455,9999851,116,41.613241,-7.527978,Faro,177.92,2024-04-02 07:56:29,user_0136,31.4
10.1165,7602495,67,38.609895,-7.48444,Faro,120.39,2023-04-06 19:58:29,user_0134,39.0
7.271,7430037,109,37.663936,-7.503822,Coimbra,71.64,2024-09-04 02:49:53,user_0177,23.6
12.1642,5990266,123,39.811983,-7.699592,Évora,133.04,2023-01-21 20:34:08,user_0102,10.8
14.2629,699438,98,39.911821,-9.10224,Leiria,141.11,2024-04-29 09:22:51,user_0173,37.8
0.4288,5069398,64,37.869021,-8.75725,Coimbra,131.65,2024-09-20 01:39:42,user_0149,39.3
14.7396,3691316,122,37.882933,-6.779772,Porto,96.13,2023-08-26 09:31:37,user_0093,37.3
1.3834,7153588,192,41.847749,-7.791957,Porto,91.32,2023-12-14 14:13:51,user_0034,35.5
12.2344,4192896,97,38.116405,-7.099341,Porto,111.77,2024-12-12 17:40:36,user_0140,7.7
4.277,5687041,121,41.09096,-7.562309,Évora,83.27,2024-01-30 15:02:04,user_0039,34.9
2.0695,2677049,162,39.251619,-9.368453,Coimbra,153.24,2023-07-18 20:42:02,user_0096,38.4
6.6538,2288786,178,39.074946,-6.792873,Coimbra,146.05,2023-11-21 17:40:59,user_0006,24.3
9.695,4986439,184,38.374812,-9.281298,Lisboa,148.54,2024-12-08 18:22:49,user_0081,32.0
5.7762,2845157,102,40.769129,-6.293208,Coimbra,91.47,2024-05-24 06:21:10,user_0032,28.1
0.913,5568139,67,41.303304,-8.767718,Setúbal,94.51,2023-05-10 05:40:54,user_0188,15.1
9.032,5220761,61,38.205637,-7.757819,Porto,170.23,2024-03-12 05:40:30,user_0136,25.6
13.5458,219162,97,37.375483,-9.283801,Coimbra,156.62,2024-04-05 15:57:09,user_0166,36.1
5.8099,4053492,79,37.584598,-6.45723,Évora,182.53,2024-04-09 04:06:42,user_0147,22.4
3.3234,2841852,146,40.864018,-6.168203,Leiria,116.49,2024-02-16 17:00:29,user_0183,25.7
6.6944,3313723,56,39.079135,-9.002605,Porto,136.63,2024-01-18 03:00:56,user_0009,23.6
0.8206,1340522,141,37.559573,-8.494326,Aveiro,163.43,2024-04-11 20:32:05,user_0180,14.9
12.3253,1401051,162,38.601441,-9.446027,Setúbal,196.38,2023-08-15 01:15:59,user_0156,27.5
12.4125,7269122,52,39.471177,-6.824317,Aveiro,198.55,2023-09-11 10:23:19,user_0062,22.8
8.8612,3270514,156,41.160258,-8.441021,Porto,199.88,2024-01-29 22:59:07,user_0176,13.1
5.3612,3738163,112,40.108716,-7.497953,Lisboa,184.67,2024-08-10 10:28:48,user_0114,36.3
12.0168,8934971,183,37.780164,-9.366657,Évora,149.55,2023-11-19 13:23:33,user_0167,38.3
8.3648,7349336,151,37.693514,-7.067435,Leiria,60.98,2023-09-25 00:31:25,user_0181,6.9
12.4064,7722905,64,38.961671,-7.700027,Leiria,157.94,2023-07-09 15:49:09,user_0191,26.8
9.5087,9496806,140,37.275964,-7.035067,Porto,93.4,2023-08-10 14:35:50,user_0019,19.5
11.7876,3462087,130,40.677886,-6.815481,Coimbra,68.0,2023-01-01 01:37:04,user_0033,23.4
9.0186,7745769,195,38.907269,-9.196574,Lisboa,157.61,2024-08-18 05:27:14,user_0064,18.1
6.2707,286172,199,38.615119,-7.534487,Évora,165.84,2024-09-11 00:01:20,user_0026,21.6
14.3734,8082668,110,39.445542,-7.29019,Porto,152.32,2023-09-09 00:51:49,user_0173,16.3
8.1626,561133,169,40.444784,-7.743156,Coimbra,111.12,2023-12-09 12:20:53,user_0001,9.1
9.1158,6116130,110,39.746735,-8.879808,Porto,131.54,2023-01-07 01:42:56,user_0194,15.6
3.3853,1649258,102,40.912014,-6.794969,Lisboa,190.89,2024-11-04 02:59:19,user_0163,28.5
9.4222,4369535,75,40.046813,-6.108642,Évora,162.15,2024-11-22 06:41:44,user_0077,6.8
8.617,7420754,164,40.839851,-6.204481,Setúbal,130.66,2023-12-15 06:12:54,user_0103,18.4
2.8541,4159962,89,40.383911,-6.856399,Porto,143.08,2023-01-07 16:00:11,user_0096,6.5
0.9878,4481678,137,37.865614,-8.078434,Coimbra,189.88,2023-11-11 05:13:36,user_0173,17.5
9.105,1665418,165,37.161772,-8.353178,Braga,115.13,2023-08-02 20:00:15,user_0076,8.1
11.479,695519,185,41.416984,-9.266944,Braga,74.26,2023-06-18 18:53:37,user_0033,16.9
7.8987,8629348,70,41.628281,-8.084627,Braga,105.62,2023-01-06 06:27:32,user_0082,34.3
3.4789,4449720,92,40.534661,-8.969435,Coimbra,118.13,2023-09-30 18:14:26,user_0069,26.5
10.0312,1310704,70,40.521029,-8.635262,Lisboa,98.21,2023-10-28 13:36:44,user_0083,28.9
1.2936,5641335,180,38.250735,-6.467585,Lisboa,134.06,2024-02-14 04:54:44,user_0159,22.6
6.6833,6121263,80,39.612209,-6.207013,Évora,102.68,2023-10-16 04:03:23,user_0192,37.3
2.5342,5555910,76,41.861198,-6.274899,Faro,74.45,2023-04-30 04:28:53,user_0106,23.9
2.8484,6396153,122,41.180718,-8.842591,Braga,86.33,2024-06-22 02:18:17,user_0102,8.7
3.1142,7048586,146,38.421972,-6.43696,Leiria,188.54,2023-10-12 11:57:06,user_0114,37.7
5.8619,5221995,139,38.405229,-9.018882,Faro,148.14,2023-10-04 04:49:59,user_0143,9.7
0.8621,7846989,93,39.317886,-7.773955,Viseu,104.0,2023-07-11 23:24:51,user_0046,40.0
6.0271,1587361,92,38.922993,-7.311545,Braga,111.37,2023-11-05 05:38:02,user_0120,20.2
7.7244,8646079,80,38.755765,-7.927613,Leiria,129.07,2023-06-24 21:07:22,user_0048,7.6
7.3011,1763190,166,40.03486,-6.263753,Lisboa,154.24,2024-07-12 02:42:39,user_0068,35.2
5.8035,1157593,125,36.957462,-8.367077,Leiria,141.51,2024-10-26 06:24:04,user_0083,8.3
12.6033,855817,194,40.716698,-7.706916,Faro,190.58,2024-08-12 12:42:46,user_0085,11.1
2.2654,6509676,192,40.600265,-9.24347,Setúbal,147.6,2024-05-14 18:53:52,user_0126,19.6
7.6349,3250881,83,41.051628,-6.602436,Porto,187.51,2023-07-27 19:32:18,user_0168,28.7
1.0244,558114,129,41.107253,-8.094564,Aveiro,60.76,2024-06-26 08:04:44,user_0121,9.2
1.1602,4828626,53,39.731998,-7.118191,Braga,184.68,2024-08-13 10:19:39,user_0129,26.8
8.6506,8320901,121,40.80037,-7.180365,Lisboa,161.0,2023-10-29 10:04:33,user_0020,32.3
8.5337,1657106,147,39.361976,-7.200706,Évora,84.11,2024-09-15 01:00:18,user_0150,9.3
13.1827,1958074,159,41.657649,-7.77641,Braga,96.83,2023-05-14 03:46:25,user_0182,27.7
8.4123,1622964,77,37.853493,-8.556436,Coimbra,135.99,2023-07-31 09:42:34,user_0065,38.6
14.4009,8085491,179,41.478085,-7.374679,Faro,77.49,2024-04-09 22:21:36,user_0143,38.9
0.8256,6154482,66,38.192652,-6.229909,Lisboa,169.95,2024-03-26 22:37:09,user_0061,10.7
1.5603,358349,107,37.413617,-6.664573,Leiria,170.76,2023-07-18 15:47:23,user_0079,31.6
0.7566,1061385,176,39.095522,-9.130188,Évora,102.13,2024-03-30 14:38:46,user_0014,34.6
2.8606,5831618,58,39.974586,-9.421163,Porto,69.77,2023-05-18 02:04:15,user_0069,36.1
8.1649,7303950,80,38.054949,-7.803497,Lisboa,198.44,2023-01-15 03:48:26,user_0122,16.3
9.719,6102102,137,39.678981,-6.86218,Porto,95.1,2023-02-06 05:33:14,user_0049,14.5
0.7792,9548310,111,40.939467,-8.432731,Braga,69.46,2024-01-26 12:41:15,user_0134,6.7
14.195,8741073,68,38.185425,-7.11579,Braga,106.2,2023-05-16 17:37:36,user_0169,19.0
12.6483,9177133,130,39.801611,-6.331468,Aveiro,195.66,2023-03-16 15:49:53,user_0159,9.3
4.5195,4763090,156,38.596563,-7.939453,Faro,171.01,2023-07-16 12:17:55,user_0116,32.5
1.2501,7980571,104,39.548842,-8.669857,Leiria,127.25,2024-06-06 02:13:58,user_0090,10.0
2.6313,3096750,161,40.234595,-6.379623,Braga,102.75,2024-06-14 18:54:57,user_0192,33.7
1.9915,6682115,172,38.652113,-7.894303,Setúbal,119.26,2023-06-19 22:50:23,user_0089,8.8
1.9369,6354054,114,41.872414,-8.113346,Coimbra,62.43,2023-04-20 23:58:41,user_0179,21.8
7.8266,5517263,173,39.718876,-8.298571,Aveiro,160.57,2023-12-27 07:30:49,user_0187,18.5
3.7631,818706,52,41.022308,-8.061742,Lisboa,73.95,2023-09-07 14:18:47,user_0183,26.1
5.4363,1734802,187,40.525676,-7.209563,Coimbra,132.67,2023-08-16 10:49:24,user_0117,23.2
14.8436,8837718,70,41.164027,-8.025353,Évora,139.22,2024-08-06 14:34:49,user_0122,26.0
10.2963,6137875,86,37.769005,-8.397639,Leiria,60.24,2024-12-29 12:19:10,user_0177,5.0
14.2398,1774474,64,38.012769,-6.971632,Lisboa,197.18,2023-12-05 11:45:06,user_0168,9.5
2.2241,3212174,136,39.337056,-8.809897,Aveiro,102.3,2024-07-31 17:45:39,user_0015,23.1
5.7939,553360,169,41.161643,-8.813425,Porto,70.81,2023-08-30 01:57:22,user_0198,13.0
8.3655,4228021,186,37.888033,-7.132119,Coimbra,179.61,2024-09-07 18:55:52,user_0193,7.7
1.2437,384533,93,41.755329,-6.553198,Coimbra,81.27,2024-11-25 16:48:13,user_0007,12.6
0.1624,4303829,88,37.538012,-8.679883,Aveiro,63.49,2023-02-10 21:47:30,user_0190,32.3
10.0895,3602294,182,37.77539,-8.850175,Porto,129.26,2024-07-20 05:26:20,user_0054,24.0
9.6631,1261668,74,37.736169,-7.22096,Évora,78.19,2023-02-22 02:39:35,user_0180,11.7
6.2208,3150374,105,39.83003,-7.389271,Braga,197.54,2023-12-10 04:58:17,user_0179,5.6
7.3957,2399009,170,41.487705,-7.979342,Leiria,61.46,2023-05-21 07:12:32,user_0004,17.5
6.2901,1378656,139,38.175557,-9.174074,Faro,67.17,2024-09-06 07:46:05,user_0001,17.5
0.4577,9612587,113,39.665184,-9.18793,Aveiro,176.66,2024-08-19 14:13:57,user_0105,30.7
5.097,4478633,138,37.778863,-6.857038,Faro,93.57,2024-08-27 14:58:33,user_0066,37.2
2.7385,8735015,161,40.055684,-7.963985,Lisboa,187.62,2023-03-31 00:45:59,user_0163,18.0
1.5665,7045472,125,37.516232,-6.582912,Leiria,103.56,2024-07-14 17:54:43,user_0081,29.1
14.3551,8965003,186,39.356554,-7.545906,Viseu,69.77,2023-07-01 17:49:14,user_0138,27.2
9.0305,769153,187,40.175909,-7.39629,Évora,61.48,2024-07-16 23:52:04,user_0195,19.8
10.957,1508346,59,39.79564,-6.323739,Coimbra,99.56,2023-11-20 08:40:32,user_0068,7.3
4.7989,803995,111,37.600002,-8.940306,Évora,126.32,2024-06-22 11:05:06,user_0102,21.6
5.9579,8666453,139,37.706867,-7.653718,Faro,60.14,2023-01-25 11:06:01,user_0193,17.4
3.6302,1248720,109,40.256955,-9.302329,Viseu,141.36,2023-12-03 09:49:22,user_0051,24.3
1.5448,5160025,196,40.944546,-8.279655,Leiria,106.71,2024-07-16 19:50:57,user_0030,9.4
2.7676,8302146,156,41.440372,-8.996465,Porto,114.62,2024-01-16 10:21:26,user_0039,30.3
11.983,2836934,87,40.968058,-8.861358,Coimbra,96.6,2024-12-17 22:40:10,user_0138,32.6
10.1954,6944075,183,41.769619,-6.321698,Setúbal,134.07,2023-12-12 03:54:12,user_0172,18.6
8.2492,9102683,192,38.941259,-7.423679,Faro,92.22,2024-05-12 10:52:10,user_0160,11.1
7.1788,9423080,96,38.555829,-6.466662,Lisboa,78.88,2023-08-16 20:09:21,user_0172,26.8
13.8443,1087241,182,37.04092,-7.992031,Leiria,184.69,2023-08-24 20:04:01,user_0063,38.5
1.1838,3929301,127,39.149479,-7.468013,Leiria,114.68,2024-04-04 06:57:27,user_0061,29.5
4.281,9076843,102,40.156858,-9.390879,Braga,70.77,2023-01-31 19:05:50,user_0065,9.3
5.3141,2210980,111,40.977043,-7.903692,Coimbra,92.25,2024-11-15 07:36:52,user_0169,18.9
11.7581,7997018,72,38.237277,-7.582207,Coimbra,103.39,2024-01-16 06:37:40,user_0081,37.0
14.8885,1139391,93,39.467956,-9.442956,Viseu,167.75,2023-07-04 22:02:21,user_0012,27.2
3.686,9377877,101,40.210048,-6.815737,Aveiro,63.12,2024-04-11 02:52:14,user_0124,10.2
13.1272,5970653,95,39.658014,-8.495562,Setúbal,126.95,2023-05-26 01:38:16,user_0002,30.4
12.4763,3970471,196,38.270104,-7.961544,Porto,117.08,2024-10-09 21:20:34,user_0073,17.4
3.4474,4226660,133,40.881412,-7.678857,Coimbra,195.58,2024-09-22 11:16:56,user_0076,22.1
6.0501,5508833,96,37.766805,-6.12653,Lisboa,85.21,2023-06-08 23:39:00,user_0188,19.5
6.2041,9349483,140,41.424899,-9.162774,Braga,147.9,2023-03-24 10:30:23,user_0025,30.4
14.6755,1869883,101,41.662984,-7.612049,Coimbra,88.31,2024-04-07 00:33:54,user_0118,12.6
2.7953,271609,73,38.727866,-7.69598,Aveiro,136.78,2023-08-25 21:28:34,user_0189,18.6
12.0075,3867183,194,38.780909,-9.265707,Braga,137.71,2023-05-03 04:09:12,user_0108,31.1
5.0795,3481716,138,40.616391,-7.34461,Faro,70.55,2023-07-21 13:16:21,user_0099,29.7
10.99,2293474,113,39.181443,-8.524695,Lisboa,123.9,2023-03-29 08:15:39,user_0022,12.1
6.3582,6337479,168,37.043051,-9.147189,Coimbra,124.56,2024-07-30 01:47:56,user_0056,17.3
8.7176,5868518,113,41.499384,-8.892617,Porto,104.68,2023-01-07 12:27:03,user_0149,5.5
12.5059,8566304,135,39.053752,-6.699749,Coimbra,98.8,2023-01-31 15:43:25,user_0055,23.6
12.0821,1589291,105,37.917476,-9.145976,Faro,91.4,2024-07-25 22:29:10,user_0040,14.8
13.0097,426492,108,39.67832,-7.912447,Braga,60.83,2023-12-13 22:44:32,user_0179,5.4
0.9883,2955227,182,37.994531,-8.836071,Setúbal,60.25,2024-03-11 05:38:21,user_0150,19.9
10.4116,2307236,174,37.93011,-8.948112,Porto,142.57,2023-09-29 02:54:16,user_0156,37.4
2.1858,9571695,96,39.628657,-8.80058,Faro,100.8,2023-03-07 07:41:16,user_0121,37.3
6.2957,3224400,170,38.855211,-7.824538,Coimbra,83.5,2023-04-26 02:52:37,user_0004,18.0
8.274,6613889,151,39.764966,-8.691519,Faro,155.86,2023-03-08 17:21:18,user_0026,20.7
6.1008,5653278,93,41.884127,-9.171108,Leiria,134.05,2024-03-27 14:39:28,user_0112,13.5
7.8422,463723,64,41.195091,-6.775237,Setúbal,188.09,2024-11-10 12:28:14,user_0113,7.4
